phu thung viem	phù thũng viêm	6	3
phut moi ngay	phút mỗi ngày	6	3
phoi kho ngoai	phơi khô ngoài	6	3
phuong dung hoang	phương dùng hoàng	6	3
phuong duoc hoang	phương dược hoàng	6	3
phuong duoc dai	phương dược đại	6	3
phuong nay tri	phương này trị	6	3
phuong phap giai	phương pháp giải	6	3
phuong sinh phong	phương sinh phong	6	3
phuong thuoc co	phương thuốc cơ	6	3
phuong thuoc thuc	phương thuốc thực	6	3
phuong tap giai	phương tập giải	6	3
phai bien chung	phải biện chứng	6	3
phai dung nhieu	phải dùng nhiều	6	3
phai giai phau	phải giải phẫu	6	3
phai giut tay	phải giựt tay	6	3
phai linh hoat	phải linh hoạt	6	3
phai loai tru	phải loại trừ	6	3
phai la benh	phải là bệnh	6	3
phai quan tam	phải quan tâm	6	3
phai tap trung	phải tập trung	6	3
phan ung bang	phản ứng bằng	6	3
phan ung chinh	phản ứng chính	6	3
phan ung cac	phản ứng các	6	3
phan ung lien	phản ứng liên	6	3
phan ung mien	phản ứng miễn	6	3
phan ung tong	phản ứng tổng	6	3
phan ban ha	phần bán hạ	6	3
phan chua benh	phần chữa bệnh	6	3
phan hoang ky	phần hoàng kỳ	6	3
phan khong khi	phần không khí	6	3
phan khong sinh	phần không sinh	6	3
phan nhieu vao	phần nhiều vào	6	3
phan sinh dia	phần sinh địa	6	3
phan thach cao	phần thạch cao	6	3
phan duong quy	phần đương quy	6	3
phan duong kinh	phần đường kinh	6	3
phe khi kem	phế khí kém	6	3
phe kim de	phế kim để	6	3
phe quan chong	phế quản chống	6	3
phe quan co	phế quản có	6	3
phe quan do	phế quản do	6	3
phe quan ho	phế quản ho	6	3
phe quan la	phế quản lá	6	3
phe quan thuoc	phế quản thuộc	6	3
phe quan dau	phế quản đau	6	3
phe than luong	phế thận lưỡng	6	3
phe than de	phế thận để	6	3
phe tam co	phế tâm có	6	3
phoi hop chi	phối hợp chỉ	6	3
phoi hop kinh	phối hợp kinh	6	3
phu co tac	phụ có tác	6	3
phu cap khong	phụ cặp không	6	3
phu cap mep	phụ cặp mép	6	3
phu cap rat	phụ cặp rất	6	3
phu cua thuoc	phụ của thuốc	6	3
phu luyen cong	phụ luyện công	6	3
phu thuoc chu	phụ thuộc chủ	6	3
phu trao doi	phụ trao đổi	6	3
phu tu te	phụ tử tế	6	3
phu tu on	phụ tử ôn	6	3
phu duong quy	phụ đương quy	6	3
phuc hoan toan	phục hoàn toàn	6	3
phuc hoi sau	phục hồi sau	6	3
phuc hoi duoc	phục hồi được	6	3
phuc linh de	phục linh để	6	3
phuc mach co	phục mạch cố	6	3
phu can than	phủ can thận	6	3
phu hoat dong	phủ hoạt động	6	3
phu tieu truong	phủ tiểu trường	6	3
px co dieu	px có điều	6	3
qua chi la	qua chỉ là	6	3
qua cung chi	qua cũng chỉ	6	3
quan trong bac	quan trọng bậc	6	3
quan trong va	quan trọng và	6	3
quan trong do	quan trọng đó	6	3
quan den khi	quan đến khí	6	3
quang kinh tu	quang kinh từ	6	3
quy chich ruou	quy chích rượu	6	3
quy trinh sinh	quy trình sinh	6	3
qua nhieu co	quá nhiều có	6	3
qua trinh tieu	quá trình tiêu	6	3
qua trinh dong	quá trình đông	6	3
qua cam co	quả cam có	6	3
qua chua tinh	quả chứa tinh	6	3
qua dung tri	quả dùng trị	6	3
qua giai nhiet	quả giải nhiệt	6	3
qua kim anh	quả kim anh	6	3
qua thuoc phien	quả thuốc phiện	6	3
qua tinh vi	quả tính vị	6	3
qua dai dai	quả đại dài	6	3
quan khi quan	quản khí quản	6	3
quang tri toi	quảng trị tới	6	3
quap kho cu	quắp khó cử	6	3
que chi giai	quế chi giải	6	3
que chi lam	quế chi làm	6	3
que chi sac	quế chi sắc	6	3
que chi thuoc	quế chi thược	6	3
quoc lao cam	quốc lào cam	6	3
ra benh cao	ra bệnh cao	6	3
ra canh tay	ra cánh tay	6	3
ra hoa cat	ra hoa cắt	6	3
ra kinh nguyet	ra kinh nguyệt	6	3
ra ma khong	ra mà không	6	3
ra mau khong	ra máu không	6	3
ra mau ly	ra máu lỵ	6	3
ra mau mau	ra máu máu	6	3
ra mau tri	ra máu trĩ	6	3
ra ngoai nhu	ra ngoài như	6	3
ra ngoai qua	ra ngoài qua	6	3
ra vi tri	ra vị trí	6	3
rau ma co	rau má có	6	3
rau thai va	rau thai và	6	3
recep tor thuoc	recep tor thuốc	6	3
rong kinh va	rong kinh và	6	3
ruot phong thap	ruột phong thấp	6	3
rat hau mon	rát hậu môn	6	3
ret lau ngay	rét lâu ngày	6	3
reu luoi den	rêu lưỡi đen	6	3
ro vi tri	rõ vị trí	6	3
rut kim ra	rút kim ra	6	3
rang khong ro	răng không rõ	6	3
rang khong deu	răng không đều	6	3
ruou nguyen lieu	rượu nguyên liệu	6	3
ruou ngam cay	rượu ngâm cây	6	3
ruou uong dung	rượu uống dùng	6	3
ruou uc che	rượu ức chế	6	3
rat nhanh trong	rất nhanh trong	6	3
rat nhieu cach	rất nhiều cách	6	3
rat nhieu dang	rất nhiều dạng	6	3
rat nhieu su	rất nhiều sự	6	3
rat nhieu va	rất nhiều và	6	3
rat nhieu vμo	rất nhiều vμo	6	3
rat nong co	rất nóng có	6	3
rat tan trong	rất tan trong	6	3
rat thong thuong	rất thông thường	6	3
re cu thien	rễ củ thiên	6	3
re phu duong	rễ phụ đương	6	3
re dang sam	rễ đảng sâm	6	3
roi loan sinh	rối loạn sinh	6	3
roi loan trong	rối loạn trong	6	3
roi loan dong	rối loạn đông	6	3
rut khong yen	rứt không yên	6	3
rung phuc hoi	rừng phục hồi	6	3
rua ðon thuoc	rửa ðơn thuốc	6	3
sang chan phai	sang chân phải	6	3
sang nguoi lanh	sang người lành	6	3
sang tieu truong	sang tiểu trường	6	3
sao cho phu	sao cho phù	6	3
sao lai khong	sao lại không	6	3
sao ruou gam	sao rượu gam	6	3
sao tan nho	sao tán nhỏ	6	3
sao den sao	sao đen sao	6	3
sao den thang	sao đen tháng	6	3
sau ngay lam	sau ngày làm	6	3
sau nhoi mau	sau nhồi máu	6	3
sau phan ung	sau phản ứng	6	3
sau do benh	sau đó bệnh	6	3
sinh bach thuoc	sinh bạch thược	6	3
sinh dung trong	sinh dùng trong	6	3
sinh duc duc	sinh dục đực	6	3
sinh hoat lao	sinh hoạt lao	6	3
sinh huyet duoc	sinh huyết được	6	3
sinh hoa cua	sinh hóa của	6	3
sinh hoc hoi	sinh học hơi	6	3
sinh hoc tren	sinh học trên	6	3
sinh hoc deu	sinh học đều	6	3
sinh khuong on	sinh khương ôn	6	3
sinh moi truong	sinh môi trường	6	3
sinh mach tan	sinh mạch tán	6	3
sinh phuong thanh	sinh phương thành	6	3
sinh san bang	sinh sản bằng	6	3
sinh san te	sinh sản tế	6	3
sinh thich hop	sinh thích hợp	6	3
sinh trong nuoc	sinh trong nước	6	3
sinh tren cay	sinh trên cây	6	3
sinh tac dung	sinh tác dụng	6	3
sinh tan an	sinh tân an	6	3
sinh vat hieu	sinh vật hiếu	6	3
sinh am duong	sinh âm dương	6	3
sinh duoc kim	sinh được kim	6	3
sinh dau tien	sinh đầu tiên	6	3
sinh dia duong	sinh địa đương	6	3
so le dai	so le dài	6	3
suy gan nang	suy gan nặng	6	3
suy gan yeu	suy gan yếu	6	3
suy giam mien	suy giảm miễn	6	3
suy nhuoc khi	suy nhược khí	6	3
suy nhuoc phe	suy nhược phế	6	3
suy nhuoc the	suy nhược thể	6	3
suy yeu nen	suy yếu nên	6	3
suyen chu tri	suyễn chủ trị	6	3
suat khi quyen	suất khí quyển	6	3
suat phan ung	suất phản ứng	6	3
sai ho hoang	sài hồ hoàng	6	3
sai ho lam	sài hồ làm	6	3
sai ho thuoc	sài hồ thuộc	6	3
sach ban thao	sách bản thảo	6	3
sach cay thuoc	sách cây thuốc	6	3
sach nay khong	sách này không	6	3
sat khuan dung	sát khuẩn dùng	6	3
sat trung tan	sát trùng tán	6	3
sam bo khi	sâm bổ khí	6	3
sam nguyen lieu	sâm nguyên liệu	6	3
sam deu gram	sâm đều gram	6	3
suc gia cam	súc gia cầm	6	3
so can giai	sơ can giải	6	3
so can hanh	sơ can hành	6	3
so can thang	sơ can thang	6	3
so can tan	sơ can tán	6	3
so tan phong	sơ tán phong	6	3
son cao bang	sơn cao bằng	6	3
son lao cai	sơn lào cai	6	3
son vinh phu	sơn vĩnh phú	6	3
su phu cao	sư phụ cao	6	3
su phu luyen	sư phụ luyện	6	3
sung phu va	sưng phù và	6	3
sung tinh hoan	sưng tinh hoàn	6	3
sung dau co	sưng đau cổ	6	3
suong ma sinh	sương mà sinh	6	3
san xuat tinh	sản xuất tinh	6	3
sam dai cm	sẫm dài cm	6	3
sac bai thuoc	sắc bài thuốc	6	3
sac cao long	sắc cao lỏng	6	3
sac hoan tan	sắc hoàn tán	6	3
sac trang vi	sắc trắng vị	6	3
sac uong ngoai	sắc uống ngoài	6	3
sac xanh vi	sắc xanh vị	6	3
sac den vao	sắc đen vào	6	3
sap ra hoa	sắp ra hoa	6	3
se chuyen hoa	sẽ chuyển hóa	6	3
se khong con	sẽ không còn	6	3
se khong dat	sẽ không đạt	6	3
so khuech tan	số khuếch tán	6	3
so luong khong	số lượng không	6	3
so nguyen nhan	số nguyên nhân	6	3
so vi sinh	số vi sinh	6	3
song con nguoi	sống con người	6	3
song hang ngay	sống hàng ngày	6	3
song dau lung	sống đau lưng	6	3
sot cao len	sốt cao lên	6	3
sot cao mieng	sốt cao miệng	6	3
sot cao mat	sốt cao mặt	6	3
sot cao ngat	sốt cao ngất	6	3
sot cao ra	sốt cao ra	6	3
sot cong dung	sốt công dụng	6	3
sot ghet lanh	sốt ghét lạnh	6	3
sot ret cach	sốt rét cách	6	3
sot ret luu	sốt rét lưu	6	3
sot ve dem	sốt về đêm	6	3
sot dau hong	sốt đau họng	6	3
so mui sot	sổ mũi sốt	6	3
so lanh thich	sợ lạnh thích	6	3
su chuyen dong	sự chuyển động	6	3
su gan thuoc	sự gắn thuốc	6	3
su hoat hoa	sự hoạt hóa	6	3
su phan bo	sự phân bố	6	3
su suy giam	sự suy giảm	6	3
su thoai hoa	sự thoái hóa	6	3
su tieu thu	sự tiêu thụ	6	3
su tang sinh	sự tăng sinh	6	3
su van hoa	sự vận hóa	6	3
ta nhan dan	ta nhân dân	6	3
ta tinh vi	ta tính vị	6	3
ta deu biet	ta đều biết	6	3
tam lang nga	tam lăng nga	6	3
tam tieu can	tam tiêu can	6	3
tam tieu cho	tam tiêu cho	6	3
tam tieu tam	tam tiêu tam	6	3
tam am kinh	tam âm kinh	6	3
tan manh trong	tan mạnh trong	6	3
tay bon nhip	tay bốn nhịp	6	3
tay chan deu	tay chân đều	6	3
tay cai cua	tay cái của	6	3
tay cai tro	tay cái trỏ	6	3
tay cua thay	tay của thầy	6	3
tay goi la	tay gọi là	6	3
tay phai cua	tay phải của	6	3
tay trai dau	tay trái đau	6	3
tay tac dong	tay tác động	6	3
tay vao nhau	tay vào nhau	6	3
tay vo vao	tay vỗ vào	6	3
tay vua phai	tay vừa phải	6	3
thai giam dau	thai giảm đau	6	3
thai trong thang	thai trong tháng	6	3
thai tre em	thai trẻ em	6	3
than hoat de	than hoạt để	6	3
than vi tri	than vị trí	6	3
thang chia lam	thang chia làm	6	3
thang gia vi	thang gia vị	6	3
thang giam dau	thang giảm đau	6	3
thang gom cac	thang gồm các	6	3
thang gom vi	thang gồm vị	6	3
thang nghiem phuong	thang nghiệm phương	6	3
thang phuong nguyen	thang phương nguyên	6	3
thang tieu thanh	thang tiểu thanh	6	3
thang te giac	thang tê giác	6	3
thang on benh	thang ôn bệnh	6	3
thang dem sac	thang đem sắc	6	3
thang dau ca	thang đầu ca	6	3
thang deu dung	thang đều dùng	6	3
thanh nhiet dung	thanh nhiệt dùng	6	3
thanh nhiet trong	thanh nhiệt trong	6	3
thanh nhiet tan	thanh nhiệt tán	6	3
thanh nien luyen	thanh niên luyện	6	3
thanh tao cuu	thanh táo cứu	6	3
thanh ty am	thanh tỳ ẩm	6	3
thanh on bai	thanh ôn bại	6	3
thay doi duoc	thay đổi dược	6	3
thay doi sinh	thay đổi sinh	6	3
theo bat phap	theo bát pháp	6	3
theo chung benh	theo chứng bệnh	6	3
theo than doan	theo thần đoạn	6	3
theo dieu kien	theo điều kiện	6	3
theo dap ung	theo đáp ứng	6	3
thi hoa hau	thi hoa hậu	6	3
thien hue quang	thiên huế quảng	6	3
thien hau thien	thiên hậu thiên	6	3
thien sinh hoang	thiên sinh hoàng	6	3
thieu mau giam	thiếu máu giảm	6	3
thieu mau vang	thiếu máu vàng	6	3
thieu sinh to	thiếu sinh tố	6	3
thoai hoa va	thoái hóa và	6	3
thoat sinh tan	thoát sinh tân	6	3
thu hai hoa	thu hái hoa	6	3
thuat an toμn	thuật an toμn	6	3
thuat bam huyet	thuật bấm huyệt	6	3
thuoc bi chuyen	thuốc bị chuyển	6	3
thuoc bo dung	thuốc bổ dùng	6	3
thuoc bo ngu	thuốc bổ ngũ	6	3
thuoc bo ty	thuốc bổ tỳ	6	3
thuoc bo phan	thuốc bộ phận	6	3
thuoc bot hay	thuốc bột hay	6	3
thuoc bot ðon	thuốc bột ðơn	6	3
thuoc chong tieu	thuốc chống tiêu	6	3
thuoc chua trieu	thuốc chữa triệu	6	3
thuoc cay rau	thuốc cây rau	6	3
thuoc con duoc	thuốc còn được	6	3
thuoc co cau	thuốc có cấu	6	3
thuoc co thoi	thuốc có thời	6	3
thuoc cuong pho	thuốc cường phó	6	3
thuoc cuong trang	thuốc cường tráng	6	3
thuoc can phai	thuốc cần phải	6	3
thuoc can yeu	thuốc cần yếu	6	3
thuoc dung cho	thuốc dùng cho	6	3
thuoc duoi dang	thuốc dưới dạng	6	3
thuoc diu dau	thuốc dịu đau	6	3
thuoc ham uong	thuốc hãm uống	6	3
thuoc ha ap	thuốc hạ áp	6	3
thuoc ha duong	thuốc hạ đường	6	3
thuoc khac tri	thuốc khác trị	6	3
thuoc lieu luong	thuốc liều lượng	6	3
thuoc lam gian	thuốc làm giãn	6	3
thuoc la khong	thuốc lá không	6	3
thuoc la va	thuốc lá và	6	3
thuoc ma khong	thuốc mà không	6	3
thuoc nam va	thuốc nam và	6	3
thuoc ngam ruou	thuốc ngâm rượu	6	3
thuoc ngu thuoc	thuốc ngủ thuốc	6	3
thuoc nay chua	thuốc này chữa	6	3
thuoc nay dung	thuốc này dùng	6	3
thuoc nay gia	thuốc này gia	6	3
thuoc nay khong	thuốc này không	6	3
thuoc nen uong	thuốc nên uống	6	3
thuoc phong tru	thuốc phòng trừ	6	3
thuoc phai co	thuốc phải có	6	3
thuoc phu thuoc	thuốc phụ thuộc	6	3
thuoc qua lieu	thuốc quá liều	6	3
thuoc sac hoan	thuốc sắc hoàn	6	3
thuoc su dung	thuốc sử dụng	6	3
thuoc tan trong	thuốc tan trong	6	3
thuoc theo bac	thuốc theo bậc	6	3
thuoc theo ten	thuốc theo tên	6	3
thuoc thien nhien	thuốc thiên nhiên	6	3
thuoc thich hop	thuốc thích hợp	6	3
thuoc trong bai	thuốc trong bài	6	3
thuoc trinh bay	thuốc trình bày	6	3
thuoc tre em	thuốc trẻ em	6	3
thuoc tri cao	thuốc trị cao	6	3
thuoc tri ly	thuốc trị lỵ	6	3
thuoc tri noc	thuốc trị nọc	6	3
thuoc tri viem	thuốc trị viêm	6	3
thuoc tay tri	thuốc tẩy trị	6	3
thuoc tay ue	thuốc tẩy uế	6	3
thuoc di len	thuốc đi lên	6	3
thuoc dien cham	thuốc điện châm	6	3
thuoc dong tay	thuốc đông tây	6	3
thuoc duoc chuyen	thuốc được chuyển	6	3
thuoc duoc chon	thuốc được chọn	6	3
thuoc dai bo	thuốc đại bổ	6	3
thuoc dac tri	thuốc đặc trị	6	3
thuoc de tranh	thuốc để tránh	6	3
thuoc doi voi	thuốc đối với	6	3
thuoc doc bang	thuốc độc bảng	6	3
thuoc huyet phan	thuộc huyết phần	6	3
thuoc ho gung	thuộc họ gừng	6	3
thuoc ve duong	thuộc về dương	6	3
thuy chan vit	thuỳ chân vịt	6	3
thuy hay khong	thuỳ hay không	6	3
thuy hoa khong	thuỷ hoả không	6	3
thuy khi duoi	thuỷ khí dưới	6	3
thuy ma sinh	thuỷ mà sinh	6	3
thuy phan boi	thuỷ phân bởi	6	3
thuy phan cho	thuỷ phân cho	6	3
thuy phan ester	thuỷ phân ester	6	3
thanh cao long	thành cao lỏng	6	3
thanh cam ta	thành cảm tạ	6	3
thanh mo hoi	thành mồ hôi	6	3
thanh phat bach	thành phát bạch	6	3
thanh phan ban	thành phần bán	6	3
thanh phan son	thành phần sơn	6	3
thanh phan thuoc	thành phần thuốc	6	3
thanh phan thuc	thành phần thục	6	3
thanh phan trong	thành phần trong	6	3
thanh phan xuyen	thành phần xuyên	6	3
thanh phan duong	thành phần đương	6	3
thanh thuoc vien	thành thuốc viên	6	3
thanh vien ngay	thành viên ngày	6	3
thai duong duong	thái dương dương	6	3
thai duong la	thái dương là	6	3
thai duong len	thái dương lên	6	3
thai than kinh	thái thần kinh	6	3
thai do tam	thái độ tâm	6	3
than the dau	thân thể đau	6	3
than tron khong	thân tròn không	6	3
than do trong	thân đỗ trọng	6	3
thep khong gi	thép không gỉ	6	3
them nuoc gung	thêm nước gừng	6	3
them vi thuoc	thêm vị thuốc	6	3
them dang sam	thêm đảng sâm	6	3
thi dung cam	thì dùng cam	6	3
thi duong khi	thì dương khí	6	3
thi khong con	thì không còn	6	3
thi khong sinh	thì không sinh	6	3
thi ngon tay	thì ngón tay	6	3
thi phan nhieu	thì phần nhiều	6	3
thi sinh nhiet	thì sinh nhiệt	6	3
thi tac dong	thì tác động	6	3
thi duong nhien	thì đương nhiên	6	3
thich giai phong	thích giải phóng	6	3
thich tuan hoan	thích tuần hoàn	6	3
thich tang trong	thích tăng trọng	6	3
thong bao cho	thông báo cho	6	3
thong duong khi	thông dương khí	6	3
thong dung nhat	thông dụng nhất	6	3
thong kinh tan	thông kinh tán	6	3
thong mot loai	thông một loại	6	3
thong suot thi	thông suốt thì	6	3
thong thuong cua	thông thường của	6	3
thong thuong mot	thông thường một	6	3
thong tin va	thông tin và	6	3
thang tan duoc	thăng tán được	6	3
thung cuoc khi	thũng cước khí	6	3
thung tieu viem	thũng tiêu viêm	6	3
thu bao tu	thư bao tử	6	3
thu ruot phong	thư ruột phong	6	3
thuong cau dang	thương câu đằng	6	3
thuong cay thuoc	thương cây thuốc	6	3
thuong cot song	thương cột sống	6	3
thuong giap xa	thương giáp xa	6	3
thuong han la	thương hàn là	6	3
thuong ngoai da	thương ngoài da	6	3
thuong nhiem trung	thương nhiễm trùng	6	3
thuong phong thap	thương phong thấp	6	3
thuong ran can	thương rắn cắn	6	3
thuong truat sao	thương truật sao	6	3
thuong ton cua	thương tổn của	6	3
thuong tu mau	thương tụ máu	6	3
thuong xuat huyet	thương xuất huyết	6	3
thuong cao hon	thường cao hơn	6	3
thuong chua benh	thường chữa bệnh	6	3
thuong dung thanh	thường dùng thanh	6	3
thuong dung dieu	thường dùng điều	6	3
thuong moc trong	thường mọc trong	6	3
thuong phat sinh	thường phát sinh	6	3
thuong phan nhanh	thường phân nhánh	6	3
thuong sinh ra	thường sinh ra	6	3
thuoc duoc gam	thược dược gam	6	3
thuoc thai phien	thược thái phiến	6	3
thach thach cao	thạch thạch cao	6	3
thai tru hoan	thải trừ hoàn	6	3
thao can khuong	thảo can khương	6	3
thao cao den	thảo cao đến	6	3
thao cac vi	thảo các vị	6	3
thao mot nam	thảo một năm	6	3
thao nhieu nam	thảo nhiều năm	6	3
thao thanh nhiet	thảo thanh nhiệt	6	3
thao tran bi	thảo trần bì	6	3
thao van dap	thảo vấn đáp	6	3
thao ich khi	thảo ích khí	6	3
thap cong dung	thấp công dụng	6	3
thap hon nhieu	thấp hơn nhiều	6	3
thap khong dung	thấp không dùng	6	3
thap khop tang	thấp khớp tạng	6	3
thap nhiet co	thấp nhiệt có	6	3
thap nhiet tieu	thấp nhiệt tiêu	6	3
thap nhiet ta	thấp nhiệt tà	6	3
thap nhiet xoa	thấp nhiệt xoa	6	3
thap nen dung	thấp nên dùng	6	3
thap text http	thấp text http	6	3
thap thong lac	thấp thông lạc	6	3
thap tao han	thấp táo hàn	6	3
thap te bai	thấp tê bại	6	3
thay co nguoi	thấy có người	6	3
thay het dau	thấy hết đau	6	3
thay met moi	thấy mệt mỏi	6	3
than benh nhan	thần bệnh nhân	6	3
than co giat	thần co giật	6	3
than cong dung	thần công dụng	6	3
than duoc luoc	thần dược lược	6	3
than kinh cao	thần kinh cao	6	3
than kinh chong	thần kinh chống	6	3
than kinh chua	thần kinh chữa	6	3
than kinh cam	thần kinh cảm	6	3
than kinh khong	thần kinh không	6	3
than kinh mach	thần kinh mạch	6	3
than kinh nhung	thần kinh những	6	3
than kinh se	thần kinh sẽ	6	3
than kinh dem	thần kinh đệm	6	3
than lam cho	thần làm cho	6	3
than tinh tao	thần tỉnh táo	6	3
than dong kinh	thần động kinh	6	3
thay thuoc can	thầy thuốc cần	6	3
thay thuoc khi	thầy thuốc khi	6	3
than chu xuong	thận chủ xương	6	3
than khi khong	thận khí không	6	3
than khong nap	thận không nạp	6	3
than la goc	thận là gốc	6	3
than nhu vay	thận như vậy	6	3
than suy kem	thận suy kém	6	3
than thuy khong	thận thủy không	6	3
than trong chong	thận trọng chống	6	3
than viem man	thận viêm mạn	6	3
than am va	thận âm và	6	3
that lung lan	thắt lưng lan	6	3
that thanh quan	thắt thanh quản	6	3
thang chinh giua	thẳng chính giữa	6	3
thang dung cao	thẳng đứng cao	6	3
the dong tac	thế động tác	6	3
the bi viem	thể bị viêm	6	3
the chi dinh	thể chỉ định	6	3
the dai toi	thể dài tới	6	3
the dung trong	thể dùng trong	6	3
the gay benh	thể gây bệnh	6	3
the hinh kim	thể hình kim	6	3
the noi khi	thể nói khí	6	3
the nam trong	thể nằm trong	6	3
the phan liet	thể phân liệt	6	3
the tich khong	thể tích không	6	3
the tich lon	thể tích lớn	6	3
the tich phan	thể tích phân	6	3
the vat chat	thể vật chất	6	3
thon cam giac	thốn cảm giác	6	3
thon khe lien	thốn khe liên	6	3
tho huyet guong	thổ huyết gương	6	3
thoi gian tri	thời gian trị	6	3
thoi hau thien	thời hậu thiên	6	3
thoi ki dau	thời kì đầu	6	3
thoi tien thien	thời tiên thiên	6	3
thoi trung thien	thời trung thiên	6	3
tho deu dan	thở đều đặn	6	3
thuc dia hoai	thục địa hoài	6	3
thuc dia nguyen	thục địa nguyên	6	3
thu huy ty	thủ huy tỳ	6	3
thu thuat bam	thủ thuật bấm	6	3
thuy khi trong	thủy khí trong	6	3
thuy sinh ra	thủy sinh ra	6	3
thuy thong lam	thủy thông lâm	6	3
thu thuoc chinh	thứ thuốc chính	6	3
thu thuoc vao	thứ thuốc vào	6	3
thuc ban dia	thức bản địa	6	3
thuc huyet tren	thức huyệt trên	6	3
thuc tri thap	thức trị thấp	6	3
thuc ve mach	thức về mạch	6	3
thuc chung nhiet	thực chứng nhiệt	6	3
thuc han hay	thực hàn hay	6	3
thuc te dieu	thực tế điều	6	3
thuc vat bac	thực vật bậc	6	3
thuc vat cac	thực vật các	6	3
thuc vat khong	thực vật không	6	3
tim gan than	tim gan thận	6	3
tim mach he	tim mạch hệ	6	3
tim mach lam	tim mạch làm	6	3
tim mach nhoi	tim mạch nhồi	6	3
tim mach tieu	tim mạch tiểu	6	3
tinh bot protein	tinh bột protein	6	3
tinh bot va	tinh bột và	6	3
tinh che bang	tinh chế bằng	6	3
tinh che de	tinh chế để	6	3
tinh dau folium	tinh dầu folium	6	3
tinh dau ma	tinh dầu mà	6	3
tinh dau mau	tinh dầu màu	6	3
tinh dau de	tinh dầu để	6	3
tinh hoan tuy	tinh hoàn tủy	6	3
tinh hoan dau	tinh hoàn đau	6	3
tinh than benh	tinh thần bệnh	6	3
tinh than tinh	tinh thần tỉnh	6	3
tinh the hinh	tinh thể hình	6	3
tinh tieu tien	tinh tiểu tiện	6	3
tien linh ty	tiên linh tỳ	6	3
tien sinh noi	tiên sinh nói	6	3
tieu can dom	tiêu can đởm	6	3
tieu chay dung	tiêu chảy dùng	6	3
tieu chay phuong	tiêu chảy phương	6	3
tieu chay viem	tiêu chảy viêm	6	3
tieu fibrin va	tiêu fibrin và	6	3
tieu hoa an	tiêu hoá ăn	6	3
tieu hoa ia	tiêu hoá ỉa	6	3
tieu hoa chong	tiêu hóa chống	6	3
tieu hoa cai	tiêu hóa cải	6	3
tieu hoa cua	tiêu hóa của	6	3
tieu hoa gan	tiêu hóa gắn	6	3
tieu hoa non	tiêu hóa nôn	6	3
tieu hoa nong	tiêu hóa nồng	6	3
tieu hoa phu	tiêu hóa phù	6	3
tieu ha tieu	tiêu hạ tiêu	6	3
tieu lam cho	tiêu làm cho	6	3
tieu thung tieu	tiêu thũng tiêu	6	3
tieu thung tan	tiêu thũng tán	6	3
tieu tieu chay	tiêu tiêu chảy	6	3
tieu tieu hoi	tiêu tiểu hồi	6	3
tieu tao bon	tiêu táo bón	6	3
tieu viem khu	tiêu viêm khử	6	3
tieng cao khi	tiếng cao khí	6	3
tiep xuc lau	tiếp xúc lâu	6	3
tiet ra nhieu	tiết ra nhiều	6	3
tien su benh	tiền sử bệnh	6	3
tieu an than	tiểu an thần	6	3
tieu binh thuong	tiểu bình thường	6	3
tieu co albumin	tiểu có albumin	6	3
tieu cau cac	tiểu cầu các	6	3
tieu nhuan truong	tiểu nhuận trường	6	3
tieu truong bang	tiểu trường bàng	6	3
tieu truong huyet	tiểu trường huyệt	6	3
tieu tuc menh	tiểu tục mệnh	6	3
tieu ung thu	tiểu ung thư	6	3
tieu vang chat	tiểu vàng chất	6	3
tien kho khan	tiện khó khăn	6	3
tien long thieu	tiện lỏng thiếu	6	3
to cao den	to cao đến	6	3
toan binh phuc	toàn bình phục	6	3
toan phan khong	toàn phần không	6	3
toan qua lau	toàn qua lâu	6	3
toai nguyen hoa	toại nguyên hoa	6	3
tranh moi vi	tranh mỗi vị	6	3
tri mau thanh	tri mẫu thanh	6	3
trieu chung chinh	triệu chứng chính	6	3
trieu chung sot	triệu chứng sốt	6	3
trong ban chan	trong bàn chân	6	3
trong bat cuong	trong bát cương	6	3
trong chien tranh	trong chiến tranh	6	3
trong chuan doan	trong chuẩn đoán	6	3
trong chan khong	trong chân không	6	3
trong chua chat	trong chứa chất	6	3
trong ca rot	trong cà rốt	6	3
trong cum hoa	trong cụm hoa	6	3
trong hon me	trong hôn mê	6	3
trong hon hop	trong hỗn hợp	6	3
trong khoang gio	trong khoảng giờ	6	3
trong kinh dich	trong kinh dịch	6	3
trong la cay	trong lá cây	6	3
trong mau vang	trong màu vàng	6	3
trong mau do	trong màu đỏ	6	3
trong mua he	trong mùa hè	6	3
trong ngay https	trong ngày https	6	3
trong ngay tre	trong ngày trẻ	6	3
trong ngu du	trong ngũ du	6	3
trong nhieu nam	trong nhiều năm	6	3
trong nhan than	trong nhân thân	6	3
trong phut chia	trong phút chia	6	3
trong phut sau	trong phút sau	6	3
trong quan the	trong quần thể	6	3
trong ram mat	trong râm mát	6	3
trong rong ma	trong rỗng mà	6	3
trong sinh hoat	trong sinh hoạt	6	3
trong suot qua	trong suốt quá	6	3
trong than cay	trong thân cây	6	3
trong than khi	trong thận khí	6	3
trong than thuy	trong thận thuỷ	6	3
trong truong vi	trong trường vị	6	3
trong tuan neu	trong tuần nếu	6	3
trong tu the	trong tư thế	6	3
trong dau ghi	trong đầu ghi	6	3
trong ong xuong	trong ống xương	6	3
trung binh mot	trung bình một	6	3
trung bo hu	trung bổ hư	6	3
trung hoa acid	trung hòa acid	6	3
trung my duoc	trung mỹ được	6	3
